ProductID,ProductName,Category,BasePrice,OrderID,CustomerID,TotalPrice,Name,Email,Country,YearMonth,OrderYear,Profit
PROD5381,Serve,Beauty,451.67,ORD20381,CUST1381,671.75,Abigail,sherylcarter@frost-robbins.com,Zimbabwe,9/30/2023,2023,134.35
PROD5382,National,Books,410.71,ORD20382,CUST1382,661.61,Joseph,jillsmith@johnson.biz,Dominica,1/31/2024,2024,132.322
PROD5383,Wall,Books,199.26,ORD20383,CUST1383,893.37,Christopher,cody82@gmail.com,Ghana,5/31/2023,2023,178.674
PROD5384,Sit,Clothing,50.49,ORD20384,CUST1384,771.13,Nicholas,ifreeman@wilson.net,Qatar,1/31/2024,2024,154.226
PROD5385,Bed,Clothing,253.02,ORD20385,CUST1385,1227.99,Amy,eric56@yahoo.com,Uzbekistan,3/31/2023,2023,245.598
PROD5386,Campaign,Electronics,186.12,ORD20386,CUST1386,525.86,Mark,fstout@hamilton.com,Malawi,5/31/2023,2023,105.172
PROD5387,Language,Beauty,181.69,ORD20387,CUST1387,274.22,Emily,dianebowers@mitchell-mcpherson.com,Norway,12/31/2024,2024,54.844
PROD5388,Impact,Books,188.66,ORD20388,CUST1388,187.21,Crystal,travisrussell@harrison.com,Oman,4/30/2023,2023,37.442
PROD5389,Expect,Home & Kitchen,281.83,ORD20389,CUST1389,1215.65,Nicholas,crawfordnatalie@charles.com,Isle of Man,6/30/2023,2023,243.13
PROD5390,Team,Home & Kitchen,260.68,ORD20390,CUST1390,946.22,Crystal,gwilliams@stevenson-smith.org,Madagascar,4/30/2024,2024,189.244
PROD5391,Sort,Toys,380.9,ORD20391,CUST1391,933.99,Jacob,cassandranichols@johnson.org,Turkey,3/31/2023,2023,186.798
PROD5392,Time,Electronics,306.63,ORD20392,CUST1392,1084.44,Melissa,browningrita@thomas.biz,Svalbard & Jan Mayen Islands,3/31/2023,2023,216.888
PROD5393,Feel,Books,354.32,ORD20393,CUST1393,300.3,Andrea,andrea06@nelson.net,Aruba,4/30/2024,2024,60.06
PROD5394,However,Books,33.29,ORD20394,CUST1394,133.47,Ernest,sgordon@parker.com,Cayman Islands,3/31/2023,2023,26.694
PROD5395,Environmental,Home & Kitchen,80.52,ORD20395,CUST1395,130.38,Andrea,vegaangela@jones.com,Comoros,4/30/2024,2024,26.076
PROD5396,Offer,Beauty,169.23,ORD20396,CUST1396,514.26,Maxwell,floresderek@hayes-torres.com,Bouvet Island (Bouvetoya),9/30/2023,2023,102.852
PROD5397,Federal,Books,256.26,ORD20397,CUST1397,649.74,Nicole,randylucas@harris.biz,Gabon,2/29/2024,2024,129.948
PROD5398,Us,Books,496.58,ORD20398,CUST1398,23.3,Brandon,seanjones@johnson.com,French Guiana,5/31/2024,2024,4.66
PROD5399,Their,Beauty,183.21,ORD20399,CUST1399,1156.19,Steven,chrisjohnson@hotmail.com,Japan,12/31/2024,2024,231.238
PROD5400,General,Toys,79.72,ORD20400,CUST1400,522.14,Ashley,myersleslie@yahoo.com,Botswana,6/30/2024,2024,104.428
PROD5401,Total,Toys,142.18,ORD20401,CUST1401,178.08,Chad,berrymark@king.com,Saint Pierre and Miquelon,9/30/2023,2023,35.616
PROD5402,Fact,Toys,137.32,ORD20402,CUST1402,1005.37,Brandon,vwood@hotmail.com,Cambodia,8/31/2024,2024,201.074
PROD5403,Value,Electronics,40.07,ORD20403,CUST1403,102.36,Daniel,sharpjacqueline@hotmail.com,Antigua and Barbuda,9/30/2023,2023,20.472
PROD5404,How,Electronics,272.24,ORD20404,CUST1404,985.13,Stephanie,cramirez@hotmail.com,Holy See (Vatican City State),1/31/2025,2025,197.026
PROD5405,Statement,Home & Kitchen,165.12,ORD20405,CUST1405,958.4,Hunter,nataliemartin@christian.com,Saudi Arabia,2/28/2023,2023,191.68
PROD5406,Increase,Clothing,153.51,ORD20406,CUST1406,1299.23,Ronald,jonathan07@smith-roberts.biz,Guinea-Bissau,4/30/2024,2024,259.846
PROD5407,Threat,Toys,447.21,ORD20407,CUST1407,1372.49,Laura,ruth66@gmail.com,Azerbaijan,2/29/2024,2024,274.498
PROD5408,Necessary,Beauty,333.48,ORD20408,CUST1408,1452.91,Timothy,carrieroberson@lee-carson.com,Korea,10/31/2024,2024,290.582
PROD5409,Eye,Beauty,39.45,ORD20409,CUST1409,160.73,Erin,jon06@hotmail.com,Saint Lucia,1/31/2025,2025,32.146
PROD5410,Dream,Electronics,464.59,ORD20410,CUST1410,1185.64,Travis,mariobyrd@yahoo.com,Guinea,10/31/2023,2023,237.128
PROD5411,Able,Toys,141.05,ORD20411,CUST1411,589.95,Gary,zachary32@hotmail.com,United States of America,1/31/2024,2024,117.99
PROD5412,Listen,Books,194.6,ORD20412,CUST1412,285.47,Rebecca,johnwhite@hotmail.com,Morocco,7/31/2024,2024,57.094
PROD5413,Sense,Books,62.54,ORD20413,CUST1413,1324.39,Angela,gcontreras@gmail.com,Mauritania,1/31/2025,2025,264.878
PROD5414,Good,Clothing,114.77,ORD20414,CUST1414,1207.77,Matthew,reyesgary@gmail.com,Nauru,8/31/2024,2024,241.554
PROD5415,Senior,Clothing,67.53,ORD20415,CUST1415,1028.62,Kevin,mirandasamuel@yahoo.com,United Kingdom,11/30/2024,2024,205.724
PROD5416,Popular,Beauty,209.39,ORD20416,CUST1416,68.59,Jennifer,johnsoncheryl@singh.com,Azerbaijan,2/29/2024,2024,13.718
PROD5417,Actually,Beauty,308.94,ORD20417,CUST1417,1105.54,Alice,molly08@yahoo.com,Libyan Arab Jamahiriya,12/31/2024,2024,221.108
PROD5418,Sing,Toys,342.22,ORD20418,CUST1418,1423.09,Thomas,wallen@beck.com,Timor-Leste,7/31/2024,2024,284.618
PROD5419,Issue,Electronics,340.43,ORD20419,CUST1419,530.41,Stephen,howelljustin@fox.com,Cuba,7/31/2024,2024,106.082
PROD5420,Enter,Electronics,163.09,ORD20420,CUST1420,991.49,John,msantana@gmail.com,Denmark,11/30/2023,2023,198.298
PROD5421,Want,Clothing,382.12,ORD20421,CUST1421,793.73,Jeremy,angelabrown@hutchinson.info,Russian Federation,3/31/2023,2023,158.746
PROD5422,Finally,Toys,398.61,ORD20422,CUST1422,183.75,Nancy,sarah82@yahoo.com,Niue,2/29/2024,2024,36.75
PROD5423,East,Beauty,207.74,ORD20423,CUST1423,749.67,Sandra,woodarddawn@jones-patton.com,Grenada,7/31/2023,2023,149.934
PROD5424,Herself,Toys,466.83,ORD20424,CUST1424,1250.41,James,jonesjessica@cole.info,Egypt,9/30/2024,2024,250.082
PROD5425,Fine,Toys,279.35,ORD20425,CUST1425,1143.24,Danielle,palmergregory@hotmail.com,Brunei Darussalam,9/30/2023,2023,228.648
PROD5426,Surface,Home & Kitchen,317.75,ORD20426,CUST1426,794.45,Kathy,barnettregina@hotmail.com,Germany,10/31/2024,2024,158.89
PROD5427,Artist,Toys,254.68,ORD20427,CUST1427,1109.93,Mike,hallharold@hotmail.com,United States Virgin Islands,3/31/2024,2024,221.986
PROD5428,The,Beauty,150.03,ORD20428,CUST1428,1017.93,Vincent,marie39@gmail.com,Egypt,2/29/2024,2024,203.586
PROD5429,Tough,Clothing,154.68,ORD20429,CUST1429,543.19,Stacy,randy14@yahoo.com,Guyana,4/30/2024,2024,108.638
PROD5430,Development,Books,460.86,ORD20430,CUST1430,585,Allison,sgonzalez@martinez.info,Jordan,3/31/2024,2024,117
PROD5431,Leader,Clothing,9.13,ORD20431,CUST1431,620.32,Joanne,osmith@johnson.com,Guyana,2/29/2024,2024,124.064
PROD5432,Through,Electronics,96.64,ORD20432,CUST1432,1358.38,Nancy,lisa81@yahoo.com,Bahamas,7/31/2024,2024,271.676
PROD5433,Decision,Electronics,382.57,ORD20433,CUST1433,313.95,Jesse,ohudson@gmail.com,Georgia,2/28/2023,2023,62.79
PROD5434,Meet,Beauty,209.28,ORD20434,CUST1434,541.27,Brittany,jaredjensen@hotmail.com,Austria,5/31/2024,2024,108.254
PROD5435,Spring,Electronics,285.97,ORD20435,CUST1435,610.66,David,kingkaren@yahoo.com,Jordan,1/31/2024,2024,122.132
PROD5436,Anything,Toys,467.54,ORD20436,CUST1436,1166.19,Brooke,sydney72@haynes.com,Martinique,10/31/2024,2024,233.238
PROD5437,Imagine,Toys,367.66,ORD20437,CUST1437,1400.09,Melanie,tracy09@hotmail.com,Ecuador,12/31/2024,2024,280.018
PROD5438,Itself,Clothing,474.56,ORD20438,CUST1438,1427.51,Jeff,zhansen@yahoo.com,Albania,7/31/2024,2024,285.502
PROD5439,Me,Home & Kitchen,215.26,ORD20439,CUST1439,1167.63,Christina,jeremy54@maldonado.com,Malta,3/31/2023,2023,233.526
PROD5440,Process,Home & Kitchen,486.75,ORD20440,CUST1440,930.36,Maria,jessicawest@gmail.com,Honduras,12/31/2024,2024,186.072
PROD5441,Clear,Books,346.06,ORD20441,CUST1441,1186.46,Stephen,nicholas16@powell.biz,Luxembourg,12/31/2024,2024,237.292
PROD5442,Identify,Beauty,115.39,ORD20442,CUST1442,457.04,Nicole,marquezcatherine@moreno.info,Thailand,9/30/2024,2024,91.408
PROD5443,Ball,Home & Kitchen,49.75,ORD20443,CUST1443,1075.15,Andrea,awheeler@ward-powell.com,Italy,10/31/2023,2023,215.03
PROD5444,Him,Toys,267.58,ORD20444,CUST1444,930.5,Judith,tjohnson@yahoo.com,Qatar,12/31/2023,2023,186.1
PROD5445,Along,Electronics,21.48,ORD20445,CUST1445,1392.79,Lisa,edward46@reyes-bryant.biz,United Arab Emirates,7/31/2024,2024,278.558
PROD5446,Mr,Electronics,65.97,ORD20446,CUST1446,1026.31,Cole,jonesanita@moreno-yoder.com,Saint Kitts and Nevis,2/29/2024,2024,205.262
PROD5447,Husband,Beauty,217.82,ORD20447,CUST1447,1411.18,Cynthia,moonnoah@yahoo.com,Nigeria,7/31/2024,2024,282.236
PROD5448,Ever,Beauty,19.71,ORD20448,CUST1448,248.86,Caitlin,sara11@hardy.org,San Marino,11/30/2023,2023,49.772
PROD5449,Gas,Electronics,365.36,ORD20449,CUST1449,1165.51,Bridget,cameronmeyers@flowers.com,Mali,2/28/2023,2023,233.102
PROD5450,Office,Clothing,481.33,ORD20450,CUST1450,1486.2,Sara,quinnvirginia@hotmail.com,Bosnia and Herzegovina,12/31/2024,2024,297.24
PROD5451,Foot,Home & Kitchen,49.84,ORD20451,CUST1451,294.66,Steven,thomasbryant@knox-johnson.com,Nauru,8/31/2024,2024,58.932
PROD5452,Think,Home & Kitchen,419.57,ORD20452,CUST1452,1025.41,Todd,james16@yahoo.com,Equatorial Guinea,2/29/2024,2024,205.082
PROD5453,Must,Beauty,17.21,ORD20453,CUST1453,452.54,Jennifer,lroberts@johnson-higgins.biz,Namibia,3/31/2024,2024,90.508
PROD5454,North,Clothing,300.81,ORD20454,CUST1454,1188.01,Kevin,tracysmith@hotmail.com,Algeria,12/31/2024,2024,237.602
PROD5455,Treat,Clothing,333.18,ORD20455,CUST1455,1172.54,Sarah,benjamin66@jackson-reynolds.com,Saint Pierre and Miquelon,11/30/2024,2024,234.508
PROD5456,Million,Clothing,349.16,ORD20456,CUST1456,826.43,Carolyn,kristymercado@ortega-rogers.net,Albania,1/31/2024,2024,165.286
PROD5457,Write,Books,83.41,ORD20457,CUST1457,858.28,Krystal,ramirezthomas@hotmail.com,Montserrat,3/31/2024,2024,171.656
PROD5458,Pull,Beauty,176.49,ORD20458,CUST1458,35.27,Melanie,raymondgarcia@yahoo.com,Switzerland,10/31/2024,2024,7.054
PROD5459,Wish,Toys,143.39,ORD20459,CUST1459,1263.51,Jamie,chudson@waters-smith.com,Philippines,9/30/2023,2023,252.702
PROD5460,Small,Beauty,156.4,ORD20460,CUST1460,1025.48,Debra,mmorris@hotmail.com,Pakistan,7/31/2023,2023,205.096
PROD5461,Pay,Beauty,477.16,ORD20461,CUST1461,368.09,Cory,timothy51@hotmail.com,Puerto Rico,2/29/2024,2024,73.618
PROD5462,Generation,Home & Kitchen,463,ORD20462,CUST1462,260.08,David,lindafernandez@gmail.com,Comoros,5/31/2024,2024,52.016
PROD5463,Them,Electronics,370.88,ORD20463,CUST1463,1259.32,Donald,mauricewhite@anderson.com,Tokelau,2/28/2025,2025,251.864
PROD5464,Staff,Electronics,435.16,ORD20464,CUST1464,1302.24,Micheal,joseph67@nixon.net,Fiji,5/31/2023,2023,260.448
PROD5465,Act,Beauty,257.04,ORD20465,CUST1465,321.15,Blake,christopherdavis@thompson-griffin.com,Djibouti,2/28/2023,2023,64.23
PROD5466,Catch,Home & Kitchen,374.45,ORD20466,CUST1466,991.2,Sarah,marcus72@miller-keith.net,Tonga,9/30/2024,2024,198.24
PROD5467,Guess,Clothing,217.61,ORD20467,CUST1467,555.15,Kelly,dunnjoseph@gmail.com,Maldives,10/31/2023,2023,111.03
PROD5468,Chair,Books,81.99,ORD20468,CUST1468,191.92,Ashley,aliciagordon@boyd.com,Kyrgyz Republic,9/30/2024,2024,38.384
PROD5469,Another,Home & Kitchen,210.18,ORD20469,CUST1469,859.28,Lori,suarezjessica@henderson-thompson.biz,Monaco,5/31/2023,2023,171.856
PROD5470,Cover,Toys,320.81,ORD20470,CUST1470,69.51,Jesus,mcgrathcourtney@hotmail.com,Malta,12/31/2024,2024,13.902
PROD5471,Term,Books,494.09,ORD20471,CUST1471,842.4,Linda,rhampton@perry-mitchell.com,Qatar,9/30/2024,2024,168.48
PROD5472,Continue,Clothing,368.06,ORD20472,CUST1472,178.11,Donna,darrylshaw@hotmail.com,Sri Lanka,7/31/2023,2023,35.622
PROD5473,Seven,Beauty,267.19,ORD20473,CUST1473,510.8,Robert,erikawilson@patel.com,Philippines,8/31/2023,2023,102.16
PROD5474,Of,Beauty,301.27,ORD20474,CUST1474,909.57,Tanner,richard13@yahoo.com,Niue,2/29/2024,2024,181.914
PROD5475,Reason,Toys,448.48,ORD20475,CUST1475,1415.9,Nancy,andre04@yahoo.com,Seychelles,12/31/2023,2023,283.18
PROD5476,Knowledge,Electronics,474.48,ORD20476,CUST1476,1203.76,Michelle,vcarpenter@gmail.com,Costa Rica,7/31/2024,2024,240.752
PROD5477,People,Toys,17.82,ORD20477,CUST1477,690.89,Mary,pattersonamber@yahoo.com,Sao Tome and Principe,8/31/2024,2024,138.178
PROD5478,Writer,Toys,57.16,ORD20478,CUST1478,25.88,James,jareddiaz@hotmail.com,Costa Rica,5/31/2023,2023,5.176
PROD5479,Will,Home & Kitchen,107.48,ORD20479,CUST1479,367.18,Scott,efreeman@olson-rivera.com,French Guiana,6/30/2024,2024,73.436
PROD5480,Present,Electronics,258.9,ORD20480,CUST1480,1472.12,Karla,thomas62@harris.info,Turkmenistan,12/31/2023,2023,294.424
PROD5481,Organization,Clothing,66.62,ORD20481,CUST1481,329.98,Christine,jordanfreeman@arnold.info,Mongolia,3/31/2024,2024,65.996
PROD5482,Ask,Beauty,108.99,ORD20482,CUST1482,1430.83,Ruben,jamesnelson@gmail.com,Denmark,10/31/2024,2024,286.166
PROD5483,Who,Electronics,9.81,ORD20483,CUST1483,721.87,Shannon,jennifer61@escobar-sims.com,Estonia,9/30/2024,2024,144.374
PROD5484,Coach,Beauty,408.37,ORD20484,CUST1484,998.51,Eric,royjim@guzman.com,Svalbard & Jan Mayen Islands,11/30/2024,2024,199.702
PROD5485,What,Toys,106.13,ORD20485,CUST1485,1224.51,Russell,kennethsullivan@wood.info,Bahrain,7/31/2023,2023,244.902
PROD5486,Try,Beauty,423.18,ORD20486,CUST1486,38.96,Matthew,joereed@hotmail.com,Bhutan,9/30/2024,2024,7.792
PROD5487,Officer,Books,152.38,ORD20487,CUST1487,241.58,Luis,ecastro@jenkins.com,Belgium,5/31/2024,2024,48.316
PROD5488,Worry,Clothing,471.54,ORD20488,CUST1488,399.96,Scott,lauraharper@williams.com,India,7/31/2024,2024,79.992
PROD5489,Visit,Home & Kitchen,133.55,ORD20489,CUST1489,73.99,Janice,julie23@yahoo.com,Cuba,7/31/2023,2023,14.798
PROD5490,Risk,Clothing,339.47,ORD20490,CUST1490,1328.66,Diana,fosterhayden@yahoo.com,Estonia,12/31/2024,2024,265.732
PROD5491,Staff,Home & Kitchen,140.28,ORD20491,CUST1491,134.73,Nicholas,dschmidt@harris.org,Cyprus,9/30/2023,2023,26.946
PROD5492,Church,Books,398.61,ORD20492,CUST1492,805.88,Sarah,jchang@gmail.com,Saint Vincent and the Grenadines,1/31/2025,2025,161.176
PROD5493,Build,Home & Kitchen,173.18,ORD20493,CUST1493,1460.31,Michael,kelleymitchell@hotmail.com,Ireland,11/30/2024,2024,292.062
PROD5494,By,Toys,476.92,ORD20494,CUST1494,70.65,Alexandra,kingteresa@diaz-ryan.com,Niger,1/31/2024,2024,14.13
PROD5495,Work,Clothing,97.98,ORD20495,CUST1495,462.97,Jessica,ywallace@yahoo.com,Tanzania,12/31/2023,2023,92.594
PROD5496,Artist,Clothing,10.22,ORD20496,CUST1496,1338.05,Jessica,mitchellvasquez@frost.com,Fiji,7/31/2024,2024,267.61
PROD5497,Real,Toys,259.15,ORD20497,CUST1497,921.11,Denise,ian23@gmail.com,Samoa,10/31/2024,2024,184.222
PROD5498,Century,Books,32.5,ORD20498,CUST1498,1034.96,Jasmin,dylanfuentes@yahoo.com,Nigeria,6/30/2024,2024,206.992
PROD5499,Get,Electronics,350.12,ORD20499,CUST1499,916.8,Matthew,andrewolson@hotmail.com,Togo,11/30/2024,2024,183.36
PROD5500,Never,Beauty,408.6,ORD20500,CUST1500,1279.55,Amber,sgallegos@hotmail.com,Dominica,12/31/2024,2024,255.91
PROD5501,Understand,Toys,148,ORD20501,CUST1501,1222.32,Debra,stephengriffin@gmail.com,Bahrain,10/31/2024,2024,244.464
PROD5502,Read,Home & Kitchen,319.82,ORD20502,CUST1502,634.24,Matthew,wilsoneric@reese.com,Turkmenistan,5/31/2023,2023,126.848
PROD5503,Campaign,Home & Kitchen,15.18,ORD20503,CUST1503,799.79,George,oburton@mullins-brown.org,Syrian Arab Republic,4/30/2024,2024,159.958
PROD5504,How,Toys,353.65,ORD20504,CUST1504,1288.07,James,rmccullough@hotmail.com,Ukraine,10/31/2023,2023,257.614
PROD5505,Push,Beauty,112.56,ORD20505,CUST1505,204.91,Belinda,torreskaren@villanueva.com,Djibouti,8/31/2024,2024,40.982
PROD5506,Else,Beauty,187.91,ORD20506,CUST1506,1071.36,Olivia,cobbdonna@robinson-sanders.biz,India,9/30/2023,2023,214.272
PROD5507,Fight,Beauty,29.97,ORD20507,CUST1507,1045.79,Kenneth,thomas87@johnson.com,Singapore,7/31/2023,2023,209.158
PROD5508,Up,Electronics,101.51,ORD20508,CUST1508,1147.63,Alison,danielle69@hotmail.com,Portugal,7/31/2023,2023,229.526
PROD5509,Onto,Electronics,165.37,ORD20509,CUST1509,610.2,Elizabeth,kirkwolf@hotmail.com,Cayman Islands,1/31/2024,2024,122.04
PROD5510,Like,Books,415.03,ORD20510,CUST1510,1350.87,Paul,michellechandler@yahoo.com,France,2/28/2025,2025,270.174
PROD5511,Me,Clothing,90.38,ORD20511,CUST1511,139.12,Stephanie,todd15@gonzalez-johnson.com,British Indian Ocean Territory (Chagos Archipelago),12/31/2023,2023,27.824
PROD5512,Become,Beauty,296.13,ORD20512,CUST1512,973.07,Darren,ramirezmatthew@alvarado-grant.com,Svalbard & Jan Mayen Islands,6/30/2024,2024,194.614
PROD5513,Early,Beauty,274.31,ORD20513,CUST1513,1097.88,James,matthewcastillo@powell.com,French Guiana,7/31/2023,2023,219.576
PROD5514,You,Clothing,131.67,ORD20514,CUST1514,1382.93,Tracy,ierickson@hotmail.com,Niger,6/30/2024,2024,276.586
PROD5515,Unit,Beauty,283.68,ORD20515,CUST1515,717.32,Ian,williamswilliam@lewis.com,Saint Pierre and Miquelon,10/31/2023,2023,143.464
PROD5516,You,Books,277.3,ORD20516,CUST1516,877.32,Justin,johnlewis@lane.net,Kiribati,9/30/2024,2024,175.464
PROD5517,Man,Books,236.47,ORD20517,CUST1517,1372.6,John,james12@elliott.com,Papua New Guinea,6/30/2023,2023,274.52
PROD5518,Tough,Toys,41.26,ORD20518,CUST1518,693.79,John,casetroy@gray.net,Tonga,6/30/2023,2023,138.758
PROD5519,Series,Books,193.09,ORD20519,CUST1519,168.51,Laura,williamscarol@frye.net,Lithuania,2/28/2023,2023,33.702
PROD5520,Buy,Electronics,325.06,ORD20520,CUST1520,35.7,Roger,tanderson@villarreal.com,Lebanon,7/31/2023,2023,7.14
PROD5521,Somebody,Books,353.35,ORD20521,CUST1521,991.65,Selena,timothyowen@hart-johnson.com,Zambia,7/31/2023,2023,198.33
PROD5522,Technology,Clothing,27.91,ORD20522,CUST1522,1394.47,Shane,kathleenlarson@gmail.com,American Samoa,5/31/2023,2023,278.894
PROD5523,Rest,Books,302.26,ORD20523,CUST1523,1288.26,Ricky,kjones@mitchell.com,Turkmenistan,11/30/2023,2023,257.652
PROD5524,Responsibility,Beauty,425.82,ORD20524,CUST1524,1036.68,Leslie,dmata@hotmail.com,India,1/31/2025,2025,207.336
PROD5525,While,Books,211.4,ORD20525,CUST1525,182.01,Justin,jonathan69@hotmail.com,Venezuela,6/30/2024,2024,36.402
PROD5526,Father,Electronics,70.66,ORD20526,CUST1526,474.29,Mario,emoss@wright.com,Reunion,2/28/2023,2023,94.858
PROD5527,Couple,Home & Kitchen,206.11,ORD20527,CUST1527,40.56,Bryan,tara45@owen.com,Rwanda,4/30/2023,2023,8.112
PROD5528,Read,Books,472.31,ORD20528,CUST1528,1065.01,Austin,james24@graham.com,Turks and Caicos Islands,4/30/2024,2024,213.002
PROD5529,Job,Home & Kitchen,394.14,ORD20529,CUST1529,243.84,Jennifer,melissaadams@yahoo.com,Czech Republic,8/31/2023,2023,48.768
PROD5530,Option,Toys,36.3,ORD20530,CUST1530,437.82,Paul,daniel14@campbell.org,Saudi Arabia,10/31/2024,2024,87.564
PROD5531,Tv,Toys,477.71,ORD20531,CUST1531,516.53,Spencer,deleonarthur@yahoo.com,Martinique,4/30/2023,2023,103.306
PROD5532,Scientist,Books,42.79,ORD20532,CUST1532,452.81,Shane,evansaustin@yahoo.com,Faroe Islands,7/31/2024,2024,90.562
PROD5533,Stage,Books,393.98,ORD20533,CUST1533,711.55,Michele,mary71@gmail.com,Svalbard & Jan Mayen Islands,3/31/2024,2024,142.31
PROD5534,Especially,Beauty,240.46,ORD20534,CUST1534,278.32,Dale,hharris@hotmail.com,Mongolia,7/31/2023,2023,55.664
PROD5535,Million,Books,137.89,ORD20535,CUST1535,1248.02,Wanda,vdixon@harris.com,Cyprus,7/31/2023,2023,249.604
PROD5536,Blood,Beauty,297.33,ORD20536,CUST1536,597.77,Savannah,danny29@hotmail.com,Syrian Arab Republic,10/31/2023,2023,119.554
PROD5537,Industry,Books,239.41,ORD20537,CUST1537,1121.27,Jesse,andersonlynn@soto.biz,Congo,9/30/2023,2023,224.254
PROD5538,Employee,Books,441.84,ORD20538,CUST1538,303.66,Nicole,chungtina@hotmail.com,Angola,10/31/2023,2023,60.732
PROD5539,Down,Toys,407.29,ORD20539,CUST1539,266.56,Linda,amybarnes@king-barker.net,Timor-Leste,3/31/2023,2023,53.312
PROD5540,Painting,Beauty,230.49,ORD20540,CUST1540,698.97,Anthony,michaelcollier@herring.biz,Greenland,10/31/2024,2024,139.794
PROD5541,Discuss,Home & Kitchen,62.88,ORD20541,CUST1541,962.32,Alisha,tyler81@duran.biz,Bosnia and Herzegovina,4/30/2023,2023,192.464
PROD5542,Fear,Electronics,128.82,ORD20542,CUST1542,637.08,Cynthia,jennifer39@yahoo.com,Antarctica (the territory South of 60 deg S),6/30/2024,2024,127.416
PROD5543,Through,Electronics,126.79,ORD20543,CUST1543,1027.03,Oscar,vazquezchristopher@clark-wells.com,Norway,7/31/2023,2023,205.406
PROD5544,Feel,Clothing,483.52,ORD20544,CUST1544,785.51,Christina,rachel59@rios.com,Trinidad and Tobago,6/30/2023,2023,157.102
PROD5545,Rule,Electronics,180.32,ORD20545,CUST1545,421.58,Lauren,christinaholland@miller.com,Tuvalu,11/30/2024,2024,84.316
PROD5546,South,Toys,331.17,ORD20546,CUST1546,1131.1,Christopher,hooperolivia@jones.net,Costa Rica,11/30/2024,2024,226.22
PROD5547,Air,Beauty,22.34,ORD20547,CUST1547,979.67,Angela,browngeorge@yahoo.com,Liechtenstein,5/31/2024,2024,195.934
PROD5548,Leader,Books,498.26,ORD20548,CUST1548,350.41,Brent,aprilesparza@gmail.com,Lao People's Democratic Republic,6/30/2023,2023,70.082
PROD5549,Mean,Books,458.13,ORD20549,CUST1549,1346.42,Douglas,gregoryhenry@yahoo.com,Turks and Caicos Islands,3/31/2024,2024,269.284
PROD5550,Strategy,Beauty,473.72,ORD20550,CUST1550,197.35,Andrea,susan36@franklin.com,Solomon Islands,6/30/2024,2024,39.47
PROD5551,Unit,Books,123.87,ORD20551,CUST1551,1020.28,Stephen,kgraham@dominguez.org,Mauritius,11/30/2024,2024,204.056
PROD5552,Laugh,Clothing,320.92,ORD20552,CUST1552,1029.12,Sandra,cynthia32@gates.net,Ghana,11/30/2023,2023,205.824
PROD5553,Read,Home & Kitchen,169.43,ORD20553,CUST1553,462.34,Jennifer,ellisoncrystal@hotmail.com,Nepal,10/31/2024,2024,92.468
PROD5554,Successful,Home & Kitchen,43.6,ORD20554,CUST1554,125.6,April,mario53@day.com,Greece,8/31/2024,2024,25.12
PROD5555,Seven,Home & Kitchen,59.5,ORD20555,CUST1555,178.9,Scott,wyoung@yahoo.com,United States Virgin Islands,10/31/2023,2023,35.78
PROD5556,Up,Beauty,120.19,ORD20556,CUST1556,361.06,Richard,rgutierrez@yahoo.com,Gambia,1/31/2025,2025,72.212
PROD5557,These,Electronics,77.2,ORD20557,CUST1557,1034.98,Shelley,thomasgeorge@mathews.org,Bahrain,11/30/2024,2024,206.996
PROD5558,Small,Home & Kitchen,429.94,ORD20558,CUST1558,344.05,Nicole,brownamanda@yahoo.com,Ireland,10/31/2023,2023,68.81
PROD5559,Sing,Books,222.56,ORD20559,CUST1559,246.99,Caitlyn,tuckerjennifer@hotmail.com,Kuwait,4/30/2024,2024,49.398
PROD5560,International,Books,182.71,ORD20560,CUST1560,755.41,Deborah,dscott@gmail.com,Sudan,5/31/2023,2023,151.082
PROD5561,Watch,Electronics,148.95,ORD20561,CUST1561,706.73,Amber,patrickdavid@gmail.com,Montenegro,12/31/2024,2024,141.346
PROD5562,Get,Clothing,68.15,ORD20562,CUST1562,66.27,Tiffany,nicholas87@gmail.com,Canada,3/31/2024,2024,13.254
PROD5563,Exactly,Beauty,315,ORD20563,CUST1563,150.1,Timothy,karendawson@gmail.com,Zimbabwe,11/30/2024,2024,30.02
PROD5564,Act,Beauty,268.4,ORD20564,CUST1564,559.96,Sean,david22@yahoo.com,Congo,2/29/2024,2024,111.992
PROD5565,The,Clothing,87.32,ORD20565,CUST1565,780.55,Robert,mariajohnson@gmail.com,Brazil,2/28/2025,2025,156.11
PROD5566,Support,Electronics,99.43,ORD20566,CUST1566,1427.72,William,glennrichardson@yahoo.com,Argentina,11/30/2024,2024,285.544
PROD5567,Keep,Toys,271.09,ORD20567,CUST1567,973.43,Latoya,dharris@orozco-martinez.com,Colombia,3/31/2023,2023,194.686
PROD5568,Hotel,Electronics,22.83,ORD20568,CUST1568,612.36,Richard,jjohnson@yahoo.com,Senegal,1/31/2024,2024,122.472
PROD5569,Prevent,Beauty,423.01,ORD20569,CUST1569,987.62,Justin,amanda90@waller-nicholson.info,Yemen,12/31/2023,2023,197.524
PROD5570,Onto,Clothing,352.04,ORD20570,CUST1570,820.89,Sara,jared82@moran-thomas.com,Mexico,3/31/2024,2024,164.178
PROD5571,Charge,Books,10.75,ORD20571,CUST1571,309.09,Samantha,phuffman@yahoo.com,Saint Martin,2/28/2023,2023,61.818
